Zeitstempel,PV-Leistung (kW),Netz-Leistung (kW),Batterie-Leistung (kW),Hausverbrauch (kW),Batterieladestand (%)
2025-04-09 14:18:48,2.4929340209960937,0.0053,1.4971461181640624,0.9237609130859376,92.6
2025-04-09 14:18:58,2.4809130554199217,0.0218,1.42144091796875,0.9819215576171876,92.7
2025-04-09 14:19:08,2.467815643310547,0.0076,1.4253328857421874,0.9726782592773437,92.7
2025-04-09 14:19:18,2.4557254028320314,0.0317,1.392113525390625,0.9656905029296875,92.8
2025-04-09 14:19:28,2.442718292236328,0.0052,1.3784757080078125,0.9893493774414062,92.8
2025-04-12 12:30:50,6.813877716064453,0.3479,4.96980224609375,1.3993349853515624,64.6
2025-04-12 12:31:00,6.796442779541016,0.2652,4.9575361328125,1.4651399658203124,64.7
2025-04-12 12:31:10,6.7806667175292965,0.26280000000000003,4.9702265625,1.452033984375,64.8
2025-04-12 12:31:20,6.7773799743652345,0.266,4.97123486328125,1.447025634765625,64.9
2025-04-12 12:31:31,6.804007476806641,0.36910000000000004,4.98055517578125,1.3698383544921875,65.0
2025-04-12 12:31:41,6.810342712402344,0.42960000000000004,4.9705751953125,1.3142947753906251,65.1
2025-04-12 12:31:51,6.820130645751953,0.4653,4.963421875,1.2887211181640625,65.2
2025-04-12 12:32:02,6.790019958496094,0.42369999999999997,4.96101611328125,1.298112255859375,65.2
2025-04-12 12:32:12,6.7740531921386715,0.4235,4.96415869140625,1.28342919921875,65.3
2025-04-12 12:32:22,6.725091766357422,0.38,4.977224609375,1.280157470703125,65.4
2025-04-12 12:32:32,6.7129169921875,0.2858,4.9643212890625,1.360829638671875,65.5
2025-04-12 12:32:42,6.675450927734375,0.30419999999999997,4.96298193359375,1.3066494873046874,65.6
2025-04-12 12:32:52,6.679804809570313,0.3125,4.97271728515625,1.3026644287109375,65.7
2025-04-12 12:33:02,6.7085263671875,0.339,4.9701552734375,1.30400927734375,65.8
2025-04-12 12:33:12,6.6801198425292965,0.30010000000000003,4.9653662109375,1.3156136230468751,65.9
2025-04-12 12:33:22,6.653479705810547,0.2533,4.9591376953125,1.334303759765625,66.0
2025-04-12 12:33:32,6.691532958984375,0.15369999999999998,4.97278369140625,1.4714997070312499,66.0
2025-04-12 12:33:43,0.0,1.4347999999999999,0.0,1.4347999999999999,66.1
2025-04-12 12:33:53,0.0,1.3320999999999998,0.0,1.3320999999999998,66.1
2025-04-30 12:30:23,6.103075469970703,4.9232,0.006813319683074951,0.9764948242187502,100.0
2025-04-30 12:30:33,6.099049285888672,4.9513,0.003397993326187134,0.9414177734374998,100.0
2025-04-30 12:30:43,6.1053934631347655,5.0305,0.0033745648860931394,0.87265771484375,100.0
2025-04-30 12:30:53,6.0884609680175785,4.9444,0.006773519039154053,0.9412533203125004,100.0
2025-04-30 12:31:03,6.064947204589844,4.8976999999999995,0.0021086885929107665,0.9620304687500002,100.0
2025-04-30 12:31:14,6.048115020751953,4.9692,0.007426539897918701,0.8787023437500002,100.0
2025-04-30 12:31:24,6.0329532775878905,4.8855,0.004374544620513916,0.94321533203125,100.0
2025-04-30 12:31:34,6.018365966796875,4.8774,0.00364795446395874,0.9393490234375004,100.0
2025-04-30 12:31:44,6.008067138671875,4.934399999999999,0.007831910133361816,0.8752401367187503,100.0
2025-04-30 12:31:54,6.006335968017578,4.839,0.003968660354614258,0.9650693359375,100.0
2025-04-30 12:32:04,6.005898712158203,4.788,0.00480878210067749,1.0189873046875,100.0
2025-04-30 12:33:27,6.00913558959961,4.8815,0.0071122851371765135,0.92693505859375,100.0
2025-04-30 12:33:37,6.00160107421875,4.7708,0.0029000706672668458,1.02949541015625,100.0
2025-04-30 12:33:48,5.995126647949219,4.8502,0.005367764472961426,0.9442365234375002,100.0
2025-04-30 12:38:32,5.896894683837891,4.6947,0.0031528520584106446,1.0057843750000002,100.0
2025-04-30 12:38:42,5.887444366455078,4.7565,0.006691300868988037,0.93277978515625,100.0
2025-04-30 12:38:52,5.882662200927735,4.784800000000001,0.00248467755317688,0.9025403320312498,100.0
2025-04-30 12:39:03,5.887577453613281,4.665100000000001,0.004301746368408203,1.0267266601562497,100.0
2025-04-30 12:39:13,5.886419677734375,4.7717,0.006211794853210449,0.9158273437500002,100.0
2025-04-30 12:39:23,5.877371734619141,4.751600000000001,0.002642268180847168,0.9307295898437496,100.0
2025-04-30 12:39:33,5.854213928222657,4.6213999999999995,0.008203187942504882,1.0358802734375003,100.0
2025-04-30 12:39:43,5.839874450683594,4.7108,0.002111500024795532,0.9333083984374998,100.0
2025-04-30 12:39:53,5.844893737792969,4.7203,0.005455466270446777,0.9318230468749998,100.0
2025-04-30 12:40:03,5.849801727294922,4.5621,0.006413769721984863,1.0914263671874997,100.0
2025-04-30 12:40:13,5.8675973510742185,4.7374,0.0011479684114456177,0.9334222656250004,100.0
2025-04-30 12:40:24,5.902009979248047,4.6511000000000005,0.006101284027099609,1.0563116210937495,100.0
2025-04-30 12:40:34,5.919686492919922,4.6311,0.006640957832336426,1.0889502929687496,100.0
2025-04-30 12:40:44,5.91825424194336,4.7703999999999995,0.0013916207551956177,0.9520643554687503,100.0
2025-04-30 12:43:04,5.913477783203125,4.7984,0.007301064491271972,0.9192406250000004,100.0
2025-04-30 12:43:14,5.916024810791016,4.7481,0.006858243465423584,0.9726568359374996,100.0
2025-04-30 12:43:24,5.53167707824707,4.5081999999999995,0.0034628732204437258,0.8326979492187502,100.0
2025-04-30 12:43:34,5.874974761962891,4.8451,0.001921153426170349,0.8348667968749997,100.0
2025-04-30 12:43:44,5.080140045166016,3.8617,0.0030388150215148926,1.0575573242187501,100.0
2025-04-30 12:43:54,3.4875293731689454,2.5405,0.0011559333801269532,0.79650390625,100.0
2025-04-30 12:44:05,2.962439102172852,1.9682,0.0007596984505653381,0.8735380371093749,100.0
2025-04-30 12:44:15,3.092906555175781,2.1382,0.00020072177052497862,0.8323510253906252,100.0
2025-04-30 12:44:25,4.085597640991211,2.6725,0.0015211580991744994,1.28871630859375,100.0
2025-04-30 12:45:58,5.691969421386719,4.1391,0.0013265426158905029,1.3626270507812497,100.0
2025-04-30 12:46:08,5.669341644287109,4.1362,0.006757624626159668,1.3493278320312503,100.0
2025-04-30 12:46:19,5.662732391357422,4.5186,0.0018779128789901734,0.9594161132812496,100.0
2025-04-30 12:46:29,5.654833892822266,4.478899999999999,0.0040599045753479,0.9874427734375003,100.0
2025-04-30 12:46:39,5.653743988037109,4.4875,0.0057060508728027344,0.98168505859375,100.0
2025-04-30 12:46:49,5.654502990722656,4.4873,0.002031895399093628,0.9762234374999998,100.0
2025-04-30 12:51:25,5.5621827087402345,3.6894,0.005707496166229248,1.6870643554687499,100.0
2025-04-30 12:51:35,5.543559478759765,3.7961,0.0024014310836791993,1.56082529296875,100.0
2025-04-30 12:51:45,5.553185760498047,3.8303000000000003,0.0015194735527038574,1.5370217773437498,100.0
2025-04-30 12:51:55,5.556868286132812,3.6616999999999997,0.0028678393363952637,1.7103048828125003,100.0
2025-04-30 12:52:05,5.562714080810547,3.802,0.005897392749786377,1.575892578125,100.0
2025-04-30 12:52:16,5.5686317138671875,3.8244000000000002,0.005620691299438476,1.5586527343749998,100.0
2025-04-30 12:52:26,5.563333374023437,3.6426,0.004834790229797364,1.73539462890625,100.0
2025-04-30 12:52:36,5.557276336669922,3.792,0.0019944058656692506,1.579740234375,100.0
2025-04-30 12:52:46,5.556587738037109,3.8216,0.0018585039377212525,1.5501480468750002,100.0
2025-04-30 12:52:56,5.545429718017578,3.6489000000000003,0.0037207505702972414,1.71165078125,100.0
2025-04-30 12:53:06,5.545095672607422,3.7853000000000003,0.006480539798736572,1.5750662109374998,100.0
2025-04-30 12:53:16,5.5468017272949215,3.801,0.004710312366485596,1.56026025390625,100.0
2025-04-30 12:53:26,5.5544599914550785,3.6523000000000003,0.004089768409729004,1.71635234375,100.0
2025-04-30 12:53:36,5.559418243408203,3.7836999999999996,0.0016765379905700683,1.5900622070312502,100.0
2025-04-30 12:53:46,5.561020385742188,3.6341,0.001656600832939148,1.74201572265625,100.0
2025-04-30 12:53:57,5.55310659790039,3.768,0.0021806321144104005,1.60009375,100.0
2025-04-30 12:54:07,5.53763671875,3.7118,0.002147350549697876,1.6412917968749998,100.0
2025-04-30 12:56:10,5.507364654541016,3.638,0.000945380449295044,1.68478173828125,100.0
2025-04-30 12:56:20,5.514328887939453,3.6294,0.003472985506057739,1.700879296875,100.0
2025-04-30 12:56:30,5.5318200988769535,3.508,0.006317866325378418,1.8380849609375,100.0
2025-04-30 12:57:29,5.541383331298828,3.3581999999999996,0.005950555801391601,1.9990871093750002,100.0
2025-04-30 12:57:39,5.512512084960938,3.2956999999999996,0.002441051959991455,2.0327252929687503,100.0
2025-04-30 12:57:49,5.510139282226563,3.273,0.005808501243591308,2.0527646484375,100.0
2025-04-30 12:57:59,5.494733489990234,4.1093,0.003890981435775757,1.2010759765624999,100.0
2025-04-30 12:58:09,5.509473114013672,4.1087,0.0034474666118621826,1.2156613281250002,100.0
2025-04-30 12:58:20,5.520201354980469,4.1562,0.005457921504974365,1.1812628906250002,100.0
2025-04-30 12:58:30,5.495797973632812,4.1233,0.0033671512603759765,1.1889851562499998,100.0
2025-04-30 12:58:40,5.495101501464844,4.1502,0.00219153094291687,1.1603766601562502,100.0
2025-04-30 12:58:50,5.510861572265625,4.1164,0.00567757511138916,1.2108636718750003,100.0
2025-04-30 12:59:00,5.4793141784667965,4.0921,0.0066952180862426755,1.20372275390625,100.0
2025-04-30 12:59:10,5.469074615478515,4.136699999999999,0.0045957379341125485,1.1529987304687501,100.0
2025-04-30 12:59:21,5.465551452636719,4.1349,0.004448155403137207,1.1503851562500003,100.0
2025-04-30 12:59:31,5.465331848144531,4.1064,0.0020247247219085693,1.1785179687500003,100.0
2025-04-30 12:59:41,5.4606551208496095,4.1365,0.0014848943948745728,1.14434423828125,100.0
2025-04-30 12:59:51,5.472768310546875,4.0846,0.002156914472579956,1.208901953125,100.0
2025-04-30 13:00:04,5.456204772949219,4.102399999999999,0.0018188929557800292,1.1740492187500005,100.0
2025-04-30 13:00:14,5.454784118652344,4.1235,0.0027323153018951416,1.1524404296875,100.0
2025-04-30 13:00:24,5.437116424560547,4.1061000000000005,0.003389073133468628,1.1510435546874995,100.0
2025-04-30 13:00:34,5.428345062255859,4.0889,0.0022250635623931887,1.1617513671875,100.0
2025-04-30 13:00:44,5.435459289550781,4.0833,0.007182794570922852,1.1736638671874997,100.0
2025-04-30 13:00:54,5.44679214477539,4.09,0.0006864538192749023,1.17732568359375,100.0
2025-04-30 13:01:04,5.45589697265625,4.113899999999999,0.0033400306701660155,1.1626375976562504,100.0
2025-04-30 13:01:14,5.4651611633300785,4.1207,0.007173077583312988,1.1644835937500002,100.0
2025-04-30 13:01:25,5.456937255859375,3.8457,0.0028631510734558104,1.4327052734375,100.0
2025-04-30 13:01:35,5.4533952026367185,3.7805,0.003026240825653076,1.48977392578125,100.0
2025-04-30 13:01:45,5.451682525634766,3.7368,0.005434731960296631,1.5334729492187498,100.0
2025-04-30 13:01:55,5.453018005371094,3.7257,0.0049419341087341305,1.5458605468750002,100.0
2025-04-30 13:02:05,5.4494140625,3.7138,0.0026529724597930907,1.55314873046875,100.0
2025-04-30 13:02:15,5.442912231445312,3.6854,0.0016916655302047728,1.5753421875,100.0
2025-04-30 13:02:25,5.388140258789062,3.6074,0.007471070289611816,1.6015082031249999,100.0
2025-04-30 13:02:35,5.406666046142578,3.6386999999999996,0.0026094298362731934,1.5871798828125,100.0
2025-04-30 13:02:45,5.4222587890625,3.6538000000000004,0.0035309906005859377,1.58796171875,100.0
2025-04-30 13:02:56,5.420517761230469,3.6268000000000002,0.006492054939270019,1.6125046874999998,100.0
2025-04-30 13:03:06,5.436280731201172,3.617,0.004922933101654052,1.63881640625,100.0
2025-04-30 13:03:16,5.43071337890625,3.5696,0.0026735775470733644,1.6804029296875,100.0
2025-04-30 13:03:26,5.419744659423828,3.5723000000000003,0.0044839873313903805,1.6669446289062497,100.0
2025-04-30 13:03:36,5.402119506835938,3.5838,0.0049884839057922365,1.63884111328125,100.0
2025-04-30 13:03:46,5.411211059570313,3.559,0.0021414592266082765,1.67144677734375,100.0
2025-04-30 13:04:49,5.380108795166016,3.389,0.002911510467529297,1.8116748046875,100.0
2025-04-30 13:04:59,5.369259948730469,4.2366,0.0025980982780456543,0.9535621093749996,100.0
2025-04-30 13:05:09,5.355960510253906,4.2311000000000005,0.004128598213195801,0.9453277343749996,100.0
2025-04-30 13:05:19,5.340234100341797,4.235600000000001,0.002905785799026489,0.9273902343749997,100.0
2025-04-30 13:10:29,5.191395965576172,3.285,0.0034283630847930908,1.7335,100.0
2025-04-30 13:10:39,5.192659759521485,3.3036,0.003043793439865112,1.71726181640625,100.0
2025-04-30 13:10:49,5.1884962158203125,3.2626,0.0036789295673370363,1.75345517578125,100.0
2025-04-30 13:10:59,5.191100982666016,3.2371999999999996,0.005158277034759522,1.7802140625000002,100.0
2025-04-30 13:11:09,5.186673309326172,3.1991,0.002998445749282837,1.8161412109375001,100.0
2025-04-30 13:11:36,5.162672637939453,3.1455,0.002367926836013794,1.84603271484375,100.0
2025-04-30 13:11:46,5.140875396728515,3.0824000000000003,0.00488264274597168,1.89001650390625,100.0
2025-04-30 13:11:56,5.121503082275391,4.0237,0.0031392853260040284,0.9271208007812501,100.0
2025-04-30 13:12:06,5.096538848876953,4.003,0.0056376314163208005,0.92502392578125,100.0
2025-04-30 13:12:16,5.0992444763183595,4.0089,0.0017513995170593262,0.9224710937499999,100.0
2025-04-30 13:12:26,5.13418814086914,4.0281,0.00528374719619751,0.9354571289062501,100.0
2025-04-30 13:12:37,5.144467468261719,4.0449,0.002337443828582764,0.9294422851562499,100.0
2025-04-30 13:13:43,5.0859230041503904,3.9831999999999996,0.0036817996501922606,0.9346110351562502,100.0
2025-04-30 13:13:53,5.085321838378906,3.9917,0.0005737545490264893,0.9271227539062502,100.0
2025-04-30 13:14:03,5.087850982666016,3.9766,0.006076384544372559,0.9443199218750001,100.0
2025-04-30 13:14:13,5.110135833740235,3.9969,0.0016395860910415649,0.9481624999999999,100.0
2025-04-30 13:14:23,5.103641815185547,4.0436,0.00493154764175415,0.8933804687500001,100.0
2025-04-30 13:14:33,5.092558013916015,4.0245,0.002757948398590088,0.90005224609375,100.0
2025-04-30 13:14:43,5.058092895507812,4.0274,0.004602272033691407,0.86674453125,100.0
2025-04-30 13:14:54,5.055535705566406,3.9954,0.005018682479858399,0.8953573242187499,100.0
2025-04-30 13:15:04,5.020632141113281,3.9856,0.005795357704162597,0.8706324218750001,100.0
2025-04-30 13:15:14,5.020477752685547,3.9591,0.0013459744453430177,0.89788046875,100.0
2025-04-30 13:15:24,5.031180603027344,3.369,0.005234477043151856,1.49754443359375,100.0
2025-04-30 13:15:34,5.0313623352050785,3.3208,0.005800010681152344,1.54553349609375,100.0
2025-04-30 13:15:44,5.016222839355469,3.255,0.0021985523700714113,1.59869482421875,100.0
2025-04-30 13:15:54,5.03545541381836,3.2649,0.00318955397605896,1.6058993164062498,100.0
2025-04-30 13:16:04,5.041520721435547,3.2546,0.005674508094787598,1.6217125000000001,100.0
2025-04-30 13:16:14,5.071955017089843,3.2706,0.006378062725067139,1.6369908203125,100.0
2025-04-30 13:16:24,5.085370452880859,3.2874,0.0034046270847320555,1.6321566406249999,100.0
2025-04-30 13:16:48,5.102202514648438,3.259,0.006663238048553467,1.6742216796875,100.0
2025-04-30 13:16:58,5.0996476135253905,3.2471,0.002020287990570068,1.68229501953125,100.0
2025-04-30 13:17:08,5.09932406616211,3.2131,0.005250147342681885,1.71846494140625,100.0
2025-04-30 13:17:18,5.093534362792969,3.2189,0.0020805721282958984,1.705961328125,100.0
2025-04-30 13:17:28,5.09386099243164,3.2137,0.0020969130992889405,1.7095924804687501,100.0
2025-04-30 13:17:39,5.08907406616211,3.22,0.0051011648178100584,1.7017744140625,100.0
2025-04-30 13:17:49,5.073642395019531,3.1736999999999997,0.0007538838386535645,1.7298717773437502,100.0
2025-04-30 13:17:59,5.063439514160156,3.2113,0.0054885058403015136,1.6861638671874999,100.0
2025-04-30 13:18:09,5.044717956542969,4.1206000000000005,0.004790414810180664,0.7568218749999996,100.0
2025-04-30 13:18:19,5.039589050292968,4.1187,0.0022426371574401855,0.7526032226562502,100.0
2025-04-30 13:18:29,5.031528137207031,4.1015,0.0061416149139404295,0.7650263671875,100.0
2025-04-09 13:18:39,5.025669494628906,4.0781,0.00352632737159729,0.7810748046875001,100.0
2025-04-09 13:18:49,5.024601287841797,4.0983,0.005438446044921875,0.7579700195312499,100.0
2025-04-09 13:18:59,5.014884948730469,4.0761,0.0023589558601379394,0.7741763671875,100.0
2025-04-09 13:19:09,5.013113647460938,4.0665,0.005675228595733642,0.7815576171875,100.0
2025-04-09 13:19:20,5.008422180175781,4.0470999999999995,0.002418464183807373,0.7937945312500001,100.0
2025-04-09 13:19:30,5.001372650146484,4.0441,0.0033991713523864745,0.7930196289062501,100.0
2025-04-09 13:19:40,4.994085754394531,4.0355,0.005890880107879639,0.79172607421875,100.0
2025-04-09 13:19:50,4.985773559570313,4.0334,0.001243241310119629,0.7876644531249999,100.0
2025-04-30 13:21:45,4.9385063781738285,3.2638000000000003,0.0038726072311401367,1.5149519531249998,100.0
2025-04-30 13:28:01,4.753290985107422,2.8744,0.0026450488567352293,1.7236224609375,100.0
2025-05-07 11:43:53,4.181387939453125,2.9935,0.007915351867675781,1.047595703125,100.0
2025-05-07 11:44:04,4.143274291992188,2.9168000000000003,0.005545168876647949,1.0839009277343747,100.0
2025-05-07 11:44:14,4.0800560913085935,2.9095,0.007708126544952392,1.02749609375,100.0
2025-05-07 11:44:24,3.9762169189453127,2.7808,0.007591781616210938,1.0574531738281248,100.0
2025-05-07 11:44:34,3.9637870483398436,2.7813000000000003,0.0062928500175476075,1.045057177734375,100.0
2025-05-07 11:44:44,3.9093179931640627,2.736,0.006363101482391357,1.0377451171875,100.0
2025-05-07 11:44:54,3.8828819580078124,2.7161999999999997,0.006817634582519531,1.0318620117187502,100.0
2025-05-07 11:45:04,3.910556884765625,2.712,0.008987759590148926,1.06326708984375,100.0
2025-05-07 11:45:14,3.9943116455078127,2.7971999999999997,0.005242500305175781,1.0636647460937503,100.0
2025-05-07 11:45:24,4.066625244140625,2.8636,0.008652207374572753,1.0667376464843752,100.0
2025-05-07 11:45:34,4.119981567382813,2.9255999999999998,0.005826368808746338,1.0557798828125,100.0
2025-05-07 11:45:45,4.07726025390625,2.908,0.00823668384552002,1.03138671875,100.0
2025-05-07 11:45:55,3.9501033935546874,2.7795,0.0073708977699279785,1.03504296875,100.0
2025-05-07 11:46:05,3.884768798828125,2.7053000000000003,0.0061445126533508304,1.0476357910156249,100.0
2025-05-07 11:46:15,3.8549354858398437,2.6883000000000004,0.007195127487182617,1.0354871093749998,100.0
2025-05-07 11:46:25,3.8570997314453126,2.7005,0.006864632606506348,1.025484375,100.0
2025-05-07 11:46:35,3.866576843261719,2.7026999999999997,0.005793354988098145,1.0327438476562503,100.0
2025-05-07 11:46:45,3.8997756958007814,2.7515,0.009545050621032714,1.0158642578125,100.0
2025-05-07 11:46:55,3.9491781005859377,2.7915,0.005383845329284668,1.023549072265625,100.0
2025-05-07 11:47:05,3.9732211303710936,2.8076,0.007967986583709718,1.03059873046875,100.0
2025-05-07 11:47:16,4.019492553710937,2.8304,0.005290334224700928,1.053223046875,100.0
2025-05-07 11:47:26,4.03209130859375,2.8504,0.007612142562866211,1.0453326660156248,100.0
2025-05-07 11:47:36,3.918312744140625,2.7651,0.004391772270202637,1.018105078125,100.0
2025-05-07 11:47:46,3.8355972900390625,2.6860999999999997,0.006257304668426514,1.0184053710937502,100.0
2025-05-07 11:47:56,3.8152409057617187,2.6641999999999997,0.005489113330841064,1.0206886718750001,100.0
2025-05-07 11:48:06,3.8219212036132815,2.6204,0.007577817916870117,1.07061953125,100.0
2025-05-07 11:48:16,3.85070751953125,2.6615,0.008533552169799804,1.05896923828125,100.0
2025-05-07 11:48:26,3.917569519042969,2.7348000000000003,0.0061022710800170896,1.0504929687499998,100.0
2025-05-07 11:48:36,4.020505798339844,2.8436,0.00599316930770874,1.0415826171875,100.0
2025-05-07 11:48:47,4.084659973144531,2.9229000000000003,0.0082574462890625,1.0238451171874998,100.0
2025-05-07 11:48:57,4.117120056152344,2.9851,0.006114517688751221,0.9932447265625001,100.0
2025-05-07 11:49:07,4.1578388671875,3.0025999999999997,0.008724981307983399,1.0161873535156252,100.0
